Id;Date;QuotationId
10522;2017-05-30 00:00:00.000;144
10523;2017-05-31 00:00:00.000;118
10524;2017-06-01 00:00:00.000;32
10525;2017-06-02 00:00:00.000;131
10526;2017-06-04 00:00:00.000;141
10527;2017-06-05 00:00:00.000;27
10528;2017-06-06 00:00:00.000;143
10529;2017-06-07 00:00:00.000;58
10530;2017-06-08 00:00:00.000;306
10531;2017-06-09 00:00:00.000;214
10532;2017-06-10 00:00:00.000;35
10533;2017-06-13 00:00:00.000;165
10534;2017-06-14 00:00:00.000;166
10535;2017-06-15 00:00:00.000;106
10536;2017-06-16 00:00:00.000;159
10537;2017-06-17 00:00:00.000;15
10538;2017-06-18 00:00:00.000;163
10539;2017-06-19 00:00:00.000;22
10540;2017-06-20 00:00:00.000;11
10541;2017-06-22 00:00:00.000;205
10542;2017-06-23 00:00:00.000;147
10543;2017-06-24 00:00:00.000;157
10544;2017-06-25 00:00:00.000;206
10545;2017-06-27 00:00:00.000;165
10546;2017-06-28 00:00:00.000;165
10547;2017-06-29 00:00:00.000;63
10548;2017-06-30 00:00:00.000;141
10549;2017-07-01 00:00:00.000;47
10550;2017-07-02 00:00:00.000;15
10551;2017-07-03 00:00:00.000;115
10552;2017-07-04 00:00:00.000;159
10553;2017-07-05 00:00:00.000;88
10554;2017-07-06 00:00:00.000;143
10555;2017-07-07 00:00:00.000;198
10556;2017-07-08 00:00:00.000;105
10557;2017-07-09 00:00:00.000;69
10558;2017-07-10 00:00:00.000;167
10559;2017-07-11 00:00:00.000;157
10560;2017-07-12 00:00:00.000;8
10561;2017-07-13 00:00:00.000;178
10562;2017-07-14 00:00:00.000;160
10563;2017-07-15 00:00:00.000;100
10564;2017-07-16 00:00:00.000;49
10565;2017-07-17 00:00:00.000;2
10566;2017-07-18 00:00:00.000;39
10567;2017-07-19 00:00:00.000;435
10568;2017-07-20 00:00:00.000;211
10569;2017-07-21 00:00:00.000;154
10570;2017-07-22 00:00:00.000;181
10571;2017-07-24 00:00:00.000;16
10572;2017-07-25 00:00:00.000;195
10573;2017-07-26 00:00:00.000;63
10574;2017-07-27 00:00:00.000;4
10575;2017-07-28 00:00:00.000;201
10576;2017-07-29 00:00:00.000;120
10577;2017-07-30 00:00:00.000;30
10578;2017-07-31 00:00:00.000;158
10579;2017-08-01 00:00:00.000;169
10580;2017-08-03 00:00:00.000;128
10581;2017-08-04 00:00:00.000;190
10582;2017-08-05 00:00:00.000;18
10583;2017-08-07 00:00:00.000;118
10584;2017-08-08 00:00:00.000;65
10585;2017-08-10 00:00:00.000;174
10586;2017-08-11 00:00:00.000;154
10587;2017-08-12 00:00:00.000;91
10588;2017-08-13 00:00:00.000;162
10589;2017-08-14 00:00:00.000;186
10590;2017-08-15 00:00:00.000;200
10591;2017-08-16 00:00:00.000;73
